time,open,high,low,close,volume
2020-10-02 07:15:00,162.817435865,162.817435865,162.817435865,162.817435865,215.0
2020-10-02 08:15:00,167.624504815,167.624504815,167.624504815,167.624504815,145.0
2020-10-02 08:45:00,164.773056212,164.773056212,164.773056212,164.773056212,130.0
2020-10-02 09:00:00,163.324741123,163.324741123,163.324741123,163.324741123,159.0
2020-10-02 09:30:00,164.618918648,164.618918648,164.618918648,164.618918648,100.0
2020-10-02 09:45:00,164.445513888,165.283636893,164.060169977,164.840491396,64841.0
2020-10-02 10:00:00,164.840491396,165.245102502,163.751894848,164.580384256,36439.0
2020-10-02 10:15:00,164.662269837,165.139132927,164.012001988,164.012001988,28932.0
2020-10-02 10:30:00,163.997551592,164.65263624,163.828963631,164.397345899,21442.0
2020-10-02 10:45:00,164.451486718,164.667086636,164.012001988,164.117971564,16491.0
2020-10-02 11:00:00,164.108337966,164.686353832,164.098704368,164.464781083,25018.0
2020-10-02 11:15:00,164.474414681,164.580384256,163.838597228,164.527206797,28735.0
2020-10-02 11:30:00,164.406979497,165.519660039,164.243208335,165.399240067,32262.0
2020-10-02 11:45:00,165.351072078,165.543744033,165.090964938,165.206568111,27045.0
2020-10-02 12:00:00,165.139132927,165.852019162,164.590017854,164.710437826,39859.0
2020-10-02 12:15:00,164.638185843,166.613073385,164.638185843,166.338515849,76189.0
2020-10-02 12:30:00,166.184378285,166.892447721,165.948355139,166.654305184,35906.0
2020-10-02 12:45:00,166.752278873,167.205539648,166.59380619,167.094753274,22864.0
2020-10-02 13:00:00,167.104386872,167.374127609,166.815378938,167.32595962,36446.0
2020-10-02 13:15:00,167.364494011,167.769105117,167.114020469,167.335593218,13885.0
2020-10-02 13:30:00,167.470463587,167.614967553,167.249854198,167.249854198,17019.0
2020-10-02 13:45:00,167.118837268,167.162188458,165.977255933,166.025423922,23283.0
2020-10-02 14:00:00,165.977255933,166.025423922,165.668980804,165.880919955,30958.0
2020-10-02 14:15:00,165.938721542,166.651607776,165.933904743,166.641974179,18907.0
2020-10-02 14:30:00,166.699197749,166.988783698,166.538220331,166.743126955,29251.0
2020-10-02 14:45:00,166.815378938,167.200722849,166.757577352,166.921348514,20036.0
