Time,Open,High,Low,Close,Volume
2020-10-23 09:30:00,141.21,141.5,140.5366667,140.5366667,364365
2020-10-23 09:45:00,140.6133333,140.9619667,137.7738,138.177,12349752
2020-10-23 10:00:00,138.21,138.78,137.46,137.79,6993777
2020-10-23 10:15:00,137.78,137.7975,136.7166667,137.1816667,6802833
2020-10-23 10:30:00,137.1822333,137.2033333,135.7933667,136.8033333,8053128
2020-10-23 10:45:00,136.7966667,137.7,136.5166667,137.413,5531151
2020-10-23 11:00:00,137.4016667,137.7,136.3333333,136.9746667,3954528
2020-10-23 11:15:00,136.9516667,137.85,136.5573333,137.7841,3879090
2020-10-23 11:30:00,137.7866667,137.9466667,137.1,137.6666667,3045099
2020-10-23 11:45:00,137.6666667,137.6666667,136.8333333,137.2133333,2729163
2020-10-23 12:00:00,137.165,137.3333333,136.6666667,137.1166667,2698428
2020-10-23 12:15:00,137.1516667,137.6,136.81,137.3766667,2377965
2020-10-23 12:30:00,137.4266667,137.55,136.85,137.5116333,1965552
2020-10-23 12:45:00,137.5,138.6433333,137.3466667,138.4933333,3967281
2020-10-23 13:00:00,138.5233333,138.8333333,138.27,138.5307333,2351223
2020-10-23 13:15:00,138.5233333,139.3633,138.45,138.9933333,2927532
2020-10-23 13:30:00,138.9880333,139.15,138.35,138.35,2011521
2020-10-23 13:45:00,138.3566667,138.6233333,138.0066667,138.5313667,2040981
2020-10-23 14:00:00,138.5283333,139.1133333,138.2833333,139.03,2127300
2020-10-23 14:15:00,139.0100333,139.3366667,138.8546667,139.05,1906167
2020-10-23 14:30:00,139.0538667,139.2833333,138.7333333,139.2258667,1583817
2020-10-23 14:45:00,139.23,139.8133333,139.1666667,139.5666667,2608602
2020-10-23 15:00:00,139.5791667,140.0,139.3866667,139.4161,2741994
2020-10-23 15:15:00,139.4221333,139.62,139.2,139.5333333,2032035
2020-10-23 15:30:00,139.525,139.5666667,139.0,139.14,1892256
2020-10-23 15:45:00,139.1566667,139.32,138.82,139.24,2224641
2020-10-23 16:00:00,139.255,140.26,139.19,140.205,5142288
2020-10-26 09:30:00,137.9666667,138.0601333,137.1166667,137.1166667,265215
2020-10-26 09:45:00,137.21,138.9933,136.8728667,138.3666667,7049898
2020-10-26 10:00:00,138.3966667,141.0966667,138.2933333,140.8235667,6332409
2020-10-26 10:15:00,140.8333333,141.92,140.5000333,140.9,5246862
2020-10-26 10:30:00,140.9316667,141.5466667,140.2966667,140.48,3755271
2020-10-26 10:45:00,140.44,141.04,139.89,140.8366667,3273552
2020-10-26 11:00:00,140.84,140.93,139.1633333,139.2166667,3452208
2020-10-26 11:15:00,139.28,139.4666667,138.1558667,139.2,4614018
2020-10-26 11:30:00,139.1966667,139.5977,138.2809667,139.2333,2969772
2020-10-26 11:45:00,139.1713667,139.4466667,138.66,139.1116667,2048529
2020-10-26 12:00:00,139.155,140.0,139.09,139.5133333,2348931
2020-10-26 12:15:00,139.4966667,139.66,138.77,138.84,1663215
2020-10-26 12:30:00,138.81,139.1532333,138.52,138.52,1694853
2020-10-26 12:45:00,138.5166667,138.6583333,137.9566667,138.0333333,2424375
2020-10-26 13:00:00,138.0066667,138.0999667,137.5363333,138.0159667,2579313
2020-10-26 13:15:00,138.0383333,138.15,137.3000333,137.9616667,2224635
2020-10-26 13:30:00,137.9899667,137.9966667,137.1666667,137.2766667,1725732
2020-10-26 13:45:00,137.2733333,137.3463333,136.6666667,136.8,2948094
2020-10-26 14:00:00,136.795,138.3666667,136.6906,138.1666667,3156135
2020-10-26 14:15:00,138.1777333,138.5833333,137.8889333,138.0783333,2149800
2020-10-26 14:30:00,138.0916667,138.3666333,137.5266667,138.1833333,2130678
2020-10-26 14:45:00,138.2316667,139.0433333,138.0766667,138.8883333,2457501
2020-10-26 15:00:00,138.8234667,139.1666667,138.42,138.8914333,2060325
2020-10-26 15:15:00,138.9333333,139.39,138.54,138.6833333,2066724
2020-10-26 15:30:00,138.7066667,139.6666667,138.6566667,139.6665333,2748867
2020-10-26 15:45:00,139.6633333,140.3666333,139.3838,140.3,3515511
2020-10-26 16:00:00,140.2833333,140.4366667,139.5666667,140.0933333,4134744
2020-10-27 09:30:00,139.85,141.3333333,139.7833333,141.2966667,367524
2020-10-27 09:45:00,141.2533333,143.0,140.0333333,142.9733333,9569112
2020-10-27 10:00:00,142.9433333,143.5,142.0033333,142.17,6531288
2020-10-27 10:15:00,142.166,142.7433333,141.2733333,141.58,4182396
2020-10-27 10:30:00,141.552,142.1333333,141.1733333,141.5367,3038550
2020-10-27 10:45:00,141.5333333,142.6033333,141.4166667,141.9733333,2751888
2020-10-27 11:00:00,141.97,142.96,141.8066667,142.5866667,2842191
2020-10-27 11:15:00,142.6233333,142.7991667,142.04,142.2367,2186235
2020-10-27 11:30:00,142.29,142.3766667,141.6666667,141.8850667,1773846
2020-10-27 11:45:00,141.8286,142.1,141.2833333,141.8633333,2062647
2020-10-27 12:00:00,141.8833333,142.3833333,141.8516667,141.9071,1455561
2020-10-27 12:15:00,141.9366667,141.94,141.2666667,141.3333333,1885329
2020-10-27 12:30:00,141.3271667,141.58,140.8333333,140.8866667,2288157
2020-10-27 12:45:00,140.8966667,141.6933333,140.7533667,141.1785333,2261763
2020-10-27 13:00:00,141.2058333,141.47,140.93,141.4478,1413747
2020-10-27 13:15:00,141.41,141.4466667,141.0,141.1566667,1114254
2020-10-27 13:30:00,141.1566667,141.26,140.79,141.0033333,1190313
2020-10-27 13:45:00,141.0010333,141.2466667,140.6766667,141.11,1244769
2020-10-27 14:00:00,141.1283333,141.6,141.0293333,141.064,1564962
2020-10-27 14:15:00,141.06,141.21,140.3333333,140.5566667,1764525
2020-10-27 14:30:00,140.57,140.9233333,140.2686,140.7966667,1549500
2020-10-27 14:45:00,140.75,140.9924333,140.4333333,140.7066667,1243035
2020-10-27 15:00:00,140.6667,141.3333333,140.4166667,141.0833333,1890438
2020-10-27 15:15:00,141.0989667,141.36,140.64,141.0033333,1532007
2020-10-27 15:30:00,140.9866667,141.5099667,140.8833333,141.45,1488882
2020-10-27 15:45:00,141.43,141.88,141.1933667,141.7766667,2370432
2020-10-27 16:00:00,141.7378,141.8,141.4080667,141.4903333,2806617
2020-10-28 09:30:00,138.4,139.1666667,138.3833333,138.8566667,202137
2020-10-28 09:45:00,138.8266667,139.5333333,136.75,137.33,7281876
2020-10-28 10:00:00,137.2866667,137.8,135.5,136.6400667,7907079
2020-10-28 10:15:00,136.6566667,137.2866667,136.1966667,136.8933333,4160532
2020-10-28 10:30:00,136.8500333,137.77,136.3733667,137.3103667,4288011
2020-10-28 10:45:00,137.2829333,138.23,137.0033333,137.96,3153276
2020-10-28 11:00:00,137.93,138.1,137.07,137.6933667,2852970
2020-10-28 11:15:00,137.617,138.4033333,136.8233333,138.0633333,3215361
2020-10-28 11:30:00,138.0498333,138.1333333,137.5,137.7222333,1585197
2020-10-28 11:45:00,137.7,137.7,136.8183333,137.3586667,2718114
2020-10-28 12:00:00,137.38,137.5833333,137.0067,137.3399333,2037078
2020-10-28 12:15:00,137.3133333,137.9566333,137.21,137.7066667,1868457
2020-10-28 12:30:00,137.6942333,137.7933333,136.9813,137.14,1618020
2020-10-28 12:45:00,137.1646667,137.3633333,136.6666667,136.8466667,1830771
2020-10-28 13:00:00,136.8466667,136.9866667,136.4166667,136.855,2250675
2020-10-28 13:15:00,136.78,137.0466667,136.2666667,136.395,2144241
2020-10-28 13:30:00,136.3733333,136.7766667,136.1066667,136.7766667,1938867
2020-10-28 13:45:00,136.75,136.99,136.4366667,136.63,1527762
2020-10-28 14:00:00,136.62,137.3933333,136.55,137.3233333,1474092
2020-10-28 14:15:00,137.2966667,137.3166667,136.6,136.6666667,1289340
2020-10-28 14:30:00,136.6333333,137.1666667,136.5333333,137.0783333,1271829
2020-10-28 14:45:00,137.0433333,137.1666667,136.5166667,136.5613667,1348236
2020-10-28 15:00:00,136.5433333,136.6666667,136.0,136.5833333,2249943
2020-10-28 15:15:00,136.5923333,136.7866667,136.2633333,136.6666667,1806861
2020-10-28 15:30:00,136.6333333,137.1533333,136.35,136.918,1607751
2020-10-28 15:45:00,136.9233667,137.1830667,136.2933333,136.4,2416164
2020-10-28 16:00:00,136.41,136.4666667,135.3333333,135.3333333,5368008
2020-10-29 09:30:00,136.3466667,136.66,136.2866667,136.66,131817
2020-10-29 09:45:00,136.6533333,137.31,135.6766667,136.2,6300210
