time,open,high,low,close,volume
2020-10-02 07:15:00,128.4001033,128.419132586,128.4001033,128.419132586,299.0
2020-10-02 07:30:00,127.734078311,127.734078311,127.734078311,127.734078311,457.0
2020-10-02 08:15:00,128.447676514,128.447676514,128.447676514,128.447676514,775.0
2020-10-02 08:45:00,127.90534188,128.162237233,127.829224738,128.162237233,500.0
2020-10-02 09:15:00,128.086120091,128.086120091,127.772136882,127.772136882,2236.0
2020-10-02 09:30:00,127.734078311,127.734078311,127.401065816,127.496212243,2815.0
2020-10-02 09:45:00,127.229802248,130.407692911,127.115626535,130.039095653,177622.0
2020-10-02 10:00:00,129.989048632,130.645558979,129.736720307,130.293517198,121356.0
2020-10-02 10:15:00,130.284002556,130.945270224,130.274487913,130.559927194,51703.0
2020-10-02 10:30:00,130.623389861,130.959542188,130.203794118,130.950027545,47822.0
2020-10-02 10:45:00,130.883425046,131.045173972,130.398178268,130.526625945,32288.0
2020-10-02 11:00:00,130.455266124,130.883425046,130.436236839,130.740705406,29006.0
2020-10-02 11:15:00,130.734425741,131.118627014,130.569441837,131.118627014,26548.0
2020-10-02 11:30:00,131.168864327,131.911006458,131.10701915,131.911006458,40428.0
2020-10-02 11:45:00,131.891977173,132.087027348,131.63508182,131.930035744,23501.0
2020-10-02 12:00:00,131.891977173,132.596060733,131.872947887,131.963336993,30902.0
2020-10-02 12:15:00,131.920521101,133.633156788,131.815860031,133.204997866,67385.0
2020-10-02 12:30:00,133.29062965,133.699759287,132.824412158,133.14791001,56184.0
2020-10-02 12:45:00,133.281115008,133.756847143,133.25257108,133.595098217,32565.0
2020-10-02 13:00:00,133.661700716,133.880537498,133.423834648,133.842478927,31076.0
2020-10-02 13:15:00,133.985198568,134.100420891,133.547525003,133.60461286,33094.0
2020-10-02 13:30:00,133.67597268,133.909081426,133.480922505,133.680730001,21285.0
2020-10-02 13:45:00,133.661700716,133.661700716,132.719751088,132.871985371,30841.0
2020-10-02 14:00:00,132.871985371,132.910043942,132.58654609,132.852956086,24060.0
2020-10-02 14:15:00,132.871985371,133.576068932,132.833926801,133.576068932,25743.0
2020-10-02 14:30:00,133.566554289,133.947139997,133.471407862,133.794905714,28371.0
2020-10-02 14:45:00,133.85199357,134.004227853,133.766361786,133.880537498,37829.0
2020-10-02 15:00:00,133.847236249,133.966169282,133.590340896,133.737817858,21785.0
2020-10-02 15:15:00,133.728303215,133.975683925,133.39529072,133.718788572,46093.0
2020-10-02 15:30:00,133.594146753,133.988052961,133.557039646,133.966169282,30304.0
2020-10-02 15:45:00,133.95665464,134.070830352,133.633156788,133.690244644,53899.0
2020-10-02 16:00:00,133.690244644,133.980441247,133.538010361,133.680730001,128721.0
2020-10-02 16:15:00,133.671215359,133.671215359,133.671215359,133.671215359,20617.0
2020-10-02 16:30:00,133.680730001,133.680730001,133.680730001,133.680730001,501.0
2020-10-05 09:30:00,134.898604268,134.898604268,134.812972483,134.822487126,800.0
2020-10-05 09:45:00,135.088897122,135.555114614,134.469779321,135.145984978,62314.0
2020-10-05 10:00:00,135.050838551,135.288704618,134.261123206,134.422872132,21428.0
2020-10-05 10:15:00,134.489474631,134.922390874,134.310409056,134.665495521,26382.0
2020-10-05 10:30:00,134.689282128,135.231616762,134.689282128,134.927148196,47153.0
2020-10-05 10:45:00,135.050838551,135.583658542,135.023246087,135.5741439,19791.0
2020-10-05 11:00:00,135.507541401,135.840553895,135.393365688,135.488512115,34968.0
2020-10-05 11:15:00,135.46948283,135.797738003,135.421909616,135.631231756,40108.0
2020-10-05 11:30:00,135.850068538,136.392403172,135.764436754,135.854825859,31306.0
2020-10-05 11:45:00,135.745407468,135.745407468,135.336277832,135.670717523,13448.0
2020-10-05 12:00:00,135.707348897,136.040361392,135.564629257,135.5741439,33598.0
2020-10-05 12:15:00,135.5741439,135.643600791,135.383851045,135.412394974,16607.0
2020-10-05 12:30:00,135.421909616,135.450453544,135.193558191,135.355307117,9609.0
2020-10-05 12:45:00,135.336277832,135.555114614,135.288704618,135.498026758,11222.0
2020-10-05 13:00:00,135.474240151,135.478997473,135.107926407,135.184043549,13642.0
2020-10-05 13:15:00,135.22210212,135.241131405,134.641708915,134.94142016,31949.0
2020-10-05 13:30:00,134.927148196,134.965206766,134.784428555,134.927148196,47539.0
2020-10-05 13:45:00,134.898604268,135.288704618,134.879574982,135.069867836,23079.0
2020-10-05 14:00:00,135.017537301,135.212587477,134.812972483,134.841516411,58729.0
2020-10-05 14:15:00,134.851031054,135.203072834,134.746369984,135.203072834,38513.0
2020-10-05 14:30:00,135.145984978,135.360064439,135.107926407,135.144272342,22534.0
2020-10-05 14:45:00,135.136470335,135.545599971,135.136470335,135.517056043,16203.0
2020-10-05 15:00:00,135.507541401,135.669290327,135.374336403,135.669290327,20317.0
2020-10-05 15:15:00,135.669290327,135.916671037,135.531328007,135.916671037,24658.0
2020-10-05 15:30:00,135.973758893,136.106963891,135.859583181,136.059390678,33789.0
2020-10-05 15:45:00,136.040361392,136.116478534,135.869097823,135.897641752,49883.0
2020-10-05 16:00:00,135.878612466,135.996974621,135.650261041,135.802495324,120890.0
2020-10-05 16:15:00,135.802495324,135.802495324,135.802495324,135.802495324,11779.0
2020-10-06 08:15:00,136.059390678,136.059390678,136.059390678,136.059390678,287.0
2020-10-06 09:30:00,136.887164593,136.887164593,136.887164593,136.887164593,341.0
2020-10-06 09:45:00,137.08697209,138.114553502,137.001340305,137.3343528,102365.0
