Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-08-12 14:45:00-04:00,298.23333740234375,299.5157165527344,298.1999816894531,298.9966735839844,846288,0,0.0
2022-08-12 15:00:00-04:00,298.9766540527344,299.35333251953125,298.3600158691406,299.0149841308594,791726,0,0.0
2022-08-12 15:15:00-04:00,299.0033264160156,299.6166687011719,298.9166564941406,299.4533386230469,655895,0,0.0
2022-08-12 15:30:00-04:00,299.4566650390625,299.86334228515625,299.3333435058594,299.4683532714844,879955,0,0.0
2022-08-12 15:45:00-04:00,299.4566650390625,300.1600036621094,298.76666259765625,300.0199890136719,1775328,0,0.0
2022-08-15 09:30:00-04:00,301.7866516113281,306.9334716796875,301.2300109863281,304.0,4267321,0,0.0
2022-08-15 09:45:00-04:00,304.0899963378906,306.5400085449219,303.2033386230469,305.06646728515625,1970616,0,0.0
2022-08-15 10:00:00-04:00,305.09295654296875,306.57000732421875,304.01666259765625,304.0833435058594,1474528,0,0.0
2022-08-15 10:15:00-04:00,304.0299987792969,305.5032958984375,303.22332763671875,304.6266784667969,1141363,0,0.0
2022-08-15 10:30:00-04:00,304.6050109863281,305.8333435058594,304.1666564941406,304.41363525390625,943796,0,0.0
2022-08-15 10:45:00-04:00,304.3378601074219,304.86334228515625,303.5933532714844,304.5366516113281,740184,0,0.0
2022-08-15 11:00:00-04:00,304.4549865722656,305.489990234375,303.8566589355469,304.2099609375,751113,0,0.0
2022-08-15 11:15:00-04:00,304.24847412109375,306.0199890136719,304.1333312988281,305.57666015625,780499,0,0.0
2022-08-15 11:30:00-04:00,305.6066589355469,308.8332824707031,305.3733215332031,308.42669677734375,1789723,0,0.0
2022-08-15 11:45:00-04:00,308.4579162597656,309.3133239746094,308.2133483886719,308.7433166503906,911472,0,0.0
2022-08-15 12:00:00-04:00,308.8000183105469,309.6933288574219,308.3500061035156,309.3000183105469,784217,0,0.0
2022-08-15 12:15:00-04:00,309.29833984375,309.9366760253906,308.92999267578125,309.84930419921875,788899,0,0.0
2022-08-15 12:30:00-04:00,309.88177490234375,311.8399963378906,309.4566650390625,311.8110656738281,1276071,0,0.0
2022-08-15 12:45:00-04:00,311.7866516113281,312.6632995605469,311.5033264160156,311.69000244140625,1213629,0,0.0
2022-08-15 13:00:00-04:00,311.6999816894531,313.1333312988281,311.3766784667969,312.5,1042901,0,0.0
2022-08-15 13:15:00-04:00,312.5,312.5733337402344,311.73333740234375,312.2300109863281,592465,0,0.0
2022-08-15 13:30:00-04:00,312.25,312.5561218261719,308.8500061035156,309.6483459472656,1136339,0,0.0
2022-08-15 13:45:00-04:00,309.6483459472656,311.5299987792969,309.5833740234375,311.3000183105469,877026,0,0.0
2022-08-15 14:00:00-04:00,311.2666931152344,311.7433166503906,309.8733215332031,310.77166748046875,698966,0,0.0
2022-08-15 14:15:00-04:00,310.7366638183594,311.4632873535156,310.4433288574219,310.8766784667969,777873,0,0.0
2022-08-15 14:30:00-04:00,310.8766784667969,311.32666015625,309.4533386230469,310.5199890136719,789977,0,0.0
2022-08-15 14:45:00-04:00,310.5,311.1300048828125,309.75,310.7916564941406,727377,0,0.0
2022-08-15 15:00:00-04:00,310.7950134277344,312.1000061035156,310.6000061035156,311.07049560546875,863256,0,0.0
2022-08-15 15:15:00-04:00,311.0899963378906,311.8800048828125,310.6199951171875,311.7113037109375,639479,0,0.0
2022-08-15 15:30:00-04:00,311.7300109863281,311.7533264160156,310.67333984375,310.67333984375,543331,0,0.0
2022-08-15 15:45:00-04:00,310.6666564941406,310.97332763671875,308.9600524902344,309.2799987792969,1431900,0,0.0
2022-08-16 09:30:00-04:00,311.6666564941406,314.6666564941406,309.8566589355469,313.23333740234375,4033089,0,0.0
2022-08-16 09:45:00-04:00,313.1300048828125,313.9599609375,309.3436584472656,310.6766662597656,2375401,0,0.0
2022-08-16 10:00:00-04:00,310.6766662597656,311.0366516113281,307.5533142089844,308.1990661621094,1732899,0,0.0
2022-08-16 10:15:00-04:00,308.2200012207031,308.22332763671875,304.2933349609375,304.39666748046875,1922389,0,0.0
2022-08-16 10:30:00-04:00,304.4410095214844,305.7284851074219,302.8833312988281,305.38116455078125,1808952,0,0.0
2022-08-16 10:45:00-04:00,305.4200134277344,307.3333435058594,305.0133361816406,305.3766784667969,1456980,0,0.0
2022-08-16 11:00:00-04:00,305.3600158691406,308.2900085449219,305.2866516113281,307.7216491699219,1193576,0,0.0
2022-08-16 11:15:00-04:00,307.739990234375,308.9200134277344,307.3733215332031,308.8000183105469,1006276,0,0.0
2022-08-16 11:30:00-04:00,308.6333312988281,309.9666748046875,308.3833312988281,309.3666687011719,991546,0,0.0
2022-08-16 11:45:00-04:00,309.4735412597656,309.9666748046875,308.6833801269531,309.2366638183594,818637,0,0.0
2022-08-16 12:00:00-04:00,309.2866516113281,310.7557678222656,308.85333251953125,309.4916687011719,948262,0,0.0
2022-08-16 12:15:00-04:00,309.4083251953125,310.2733459472656,307.8388366699219,307.8388366699219,625068,0,0.0
2022-08-16 12:30:00-04:00,307.9200134277344,308.260009765625,306.6933288574219,306.76666259765625,616676,0,0.0
2022-08-16 12:45:00-04:00,306.7466735839844,307.9499816894531,306.6933288574219,307.4933166503906,596943,0,0.0
2022-08-16 13:00:00-04:00,307.5391540527344,308.6666564941406,307.4700012207031,308.44500732421875,503382,0,0.0
2022-08-16 13:15:00-04:00,308.413330078125,309.3033142089844,308.36334228515625,308.86334228515625,444286,0,0.0
2022-08-16 13:30:00-04:00,308.8399963378906,309.42999267578125,307.6700134277344,307.8756408691406,595714,0,0.0
2022-08-16 13:45:00-04:00,307.9433288574219,308.413330078125,307.3999938964844,308.163330078125,417025,0,0.0
2022-08-16 14:00:00-04:00,308.2433166503906,310.9166564941406,307.7966613769531,310.8033142089844,919966,0,0.0
2022-08-16 14:15:00-04:00,310.7683410644531,311.4833068847656,308.7566833496094,309.1171569824219,819376,0,0.0
2022-08-16 14:30:00-04:00,309.1766662597656,309.2300109863281,305.7300109863281,306.3047180175781,1028811,0,0.0
2022-08-16 14:45:00-04:00,306.2066650390625,307.0,305.22332763671875,306.4461669921875,936283,0,0.0
2022-08-16 15:00:00-04:00,306.3333435058594,306.6266174316406,305.0033264160156,305.5456848144531,732097,0,0.0
2022-08-16 15:15:00-04:00,305.5450134277344,307.1666564941406,305.163330078125,306.43939208984375,678597,0,0.0
2022-08-16 15:30:00-04:00,306.4666748046875,307.3800048828125,306.2433166503906,306.7200012207031,610891,0,0.0
2022-08-16 15:45:00-04:00,306.8166809082031,307.4533386230469,306.52667236328125,306.5733337402344,894655,0,0.0
2022-08-17 09:30:00-04:00,303.39666748046875,305.7816467285156,301.73333740234375,302.3833312988281,2568992,0,0.0
2022-08-17 09:45:00-04:00,302.3333435058594,304.9499816894531,301.42333984375,304.2066650390625,1702812,0,0.0
2022-08-17 10:00:00-04:00,304.1399230957031,304.4866638183594,300.76666259765625,301.22833251953125,1198371,0,0.0
2022-08-17 10:15:00-04:00,301.19000244140625,302.44329833984375,300.7033386230469,301.2699890136719,849517,0,0.0
2022-08-17 10:30:00-04:00,301.23834228515625,302.1666564941406,300.0333251953125,301.5516052246094,1117865,0,0.0
2022-08-17 10:45:00-04:00,301.5233459472656,302.64666748046875,300.4533386230469,300.796630859375,679284,0,0.0
2022-08-17 11:00:00-04:00,300.7416687011719,304.0,300.7416687011719,303.18145751953125,954136,0,0.0
2022-08-17 11:15:00-04:00,303.1515197753906,303.98333740234375,302.38665771484375,302.92999267578125,642848,0,0.0
2022-08-17 11:30:00-04:00,302.98333740234375,303.5633239746094,301.9766540527344,302.1300048828125,488727,0,0.0
2022-08-17 11:45:00-04:00,302.1666564941406,302.5548400878906,301.6966857910156,302.07342529296875,384214,0,0.0
2022-08-17 12:00:00-04:00,302.0199890136719,303.1399841308594,301.6966857910156,301.96136474609375,426417,0,0.0
2022-08-17 12:15:00-04:00,301.9930419921875,303.5,301.8666687011719,303.38665771484375,364874,0,0.0
2022-08-17 12:30:00-04:00,303.3333435058594,305.3332824707031,303.1166687011719,304.51666259765625,777337,0,0.0
2022-08-17 12:45:00-04:00,304.5899963378906,305.23333740234375,304.086669921875,304.2101135253906,413694,0,0.0
2022-08-17 13:00:00-04:00,304.3450012207031,304.6999816894531,303.5200500488281,304.5332946777344,371685,0,0.0
2022-08-17 13:15:00-04:00,304.4866638183594,305.8333435058594,304.4466857910156,305.6315612792969,634966,0,0.0
2022-08-17 13:30:00-04:00,305.6766662597656,306.3633117675781,305.1933288574219,305.7866516113281,584089,0,0.0
2022-08-17 13:45:00-04:00,305.8999938964844,306.36334228515625,305.1700134277344,305.5500183105469,410453,0,0.0
2022-08-17 14:00:00-04:00,305.3999938964844,308.63665771484375,304.7713623046875,308.63665771484375,1587926,0,0.0
2022-08-17 14:15:00-04:00,308.6266784667969,309.0133361816406,306.8466491699219,307.7183532714844,924966,0,0.0
2022-08-17 14:30:00-04:00,307.7250061035156,309.6566467285156,307.2799987792969,308.8755187988281,1089670,0,0.0
2022-08-17 14:45:00-04:00,308.9766540527344,309.2300109863281,307.2966613769531,307.52105712890625,666058,0,0.0
2022-08-17 15:00:00-04:00,307.51666259765625,308.5833435058594,304.5433349609375,305.0133361816406,1014504,0,0.0
2022-08-17 15:15:00-04:00,305.1100158691406,305.18359375,303.336669921875,304.3101501464844,831003,0,0.0
2022-08-17 15:30:00-04:00,304.2733459472656,304.3166809082031,303.25,303.7433166503906,708806,0,0.0
2022-08-17 15:45:00-04:00,303.7466735839844,305.0,303.3500061035156,303.97833251953125,925973,0,0.0
2022-08-18 09:30:00-04:00,306.0,306.1333312988281,302.703369140625,305.67333984375,2116554,0,0.0
2022-08-18 09:45:00-04:00,305.7366638183594,306.0,303.0233459472656,303.3332824707031,1141459,0,0.0
2022-08-18 10:00:00-04:00,303.1766662597656,303.6299743652344,301.85333251953125,303.123291015625,934500,0,0.0
2022-08-18 10:15:00-04:00,303.05999755859375,304.92999267578125,302.5799865722656,304.2433776855469,898362,0,0.0
2022-08-18 10:30:00-04:00,304.3299865722656,305.5899963378906,303.1667175292969,304.9566955566406,840349,0,0.0
2022-08-18 10:45:00-04:00,305.07000732421875,306.0399475097656,304.8299865722656,305.3899841308594,711911,0,0.0
2022-08-18 11:00:00-04:00,305.3933410644531,306.4666748046875,304.4167175292969,305.5020446777344,807806,0,0.0
2022-08-18 11:15:00-04:00,305.4845886230469,305.9466247558594,304.7333679199219,305.5333251953125,517459,0,0.0
2022-08-18 11:30:00-04:00,305.6666564941406,306.5,305.0867004394531,305.56329345703125,622950,0,0.0
2022-08-18 11:45:00-04:00,305.4866638183594,306.1666564941406,305.1866760253906,305.3166809082031,411946,0,0.0
2022-08-18 12:00:00-04:00,305.3800048828125,305.8000183105469,305.0133361816406,305.2897644042969,294165,0,0.0
2022-08-18 12:15:00-04:00,305.3000183105469,305.7066650390625,303.6300048828125,304.3333740234375,548421,0,0.0
2022-08-18 12:30:00-04:00,304.3666687011719,304.5,302.8570861816406,302.875,525852,0,0.0
2022-08-18 12:45:00-04:00,302.8733215332031,304.09979248046875,302.8583068847656,303.4266662597656,340678,0,0.0
2022-08-18 13:00:00-04:00,303.4266662597656,304.5498962402344,303.4066467285156,304.0899963378906,413634,0,0.0
2022-08-18 13:15:00-04:00,303.88665771484375,304.9666748046875,303.88665771484375,304.6921691894531,330376,0,0.0
2022-08-18 13:30:00-04:00,304.7362365722656,304.9433288574219,304.2666931152344,304.7566833496094,234766,0,0.0
2022-08-18 13:45:00-04:00,304.69000244140625,304.76666259765625,303.7333679199219,304.0016784667969,363708,0,0.0
2022-08-18 14:00:00-04:00,304.0355529785156,304.55999755859375,303.76666259765625,303.9611511230469,266486,0,0.0
2022-08-18 14:15:00-04:00,304.010009765625,304.469970703125,303.4599914550781,303.6036682128906,266953,0,0.0
2022-08-18 14:30:00-04:00,303.5666809082031,303.6133117675781,302.4333801269531,303.0492858886719,497740,0,0.0
2022-08-18 14:45:00-04:00,303.0093994140625,303.9333190917969,302.7033386230469,303.67333984375,386096,0,0.0
2022-08-18 15:00:00-04:00,303.6566467285156,304.1066589355469,303.26666259765625,303.6266784667969,401710,0,0.0
2022-08-18 15:15:00-04:00,303.6433410644531,303.7200012207031,302.9066467285156,303.4129638671875,388438,0,0.0
2022-08-18 15:30:00-04:00,303.42999267578125,303.5400085449219,302.8133239746094,302.9933166503906,382430,0,0.0
2022-08-18 15:45:00-04:00,302.9499816894531,303.13665771484375,302.3399963378906,302.8399963378906,735588,0,0.0
2022-08-19 09:30:00-04:00,299.8333435058594,300.3600158691406,296.7300109863281,296.8261413574219,2499731,0,0.0
2022-08-19 09:45:00-04:00,296.7833251953125,297.163330078125,295.19000244140625,295.5500183105469,1529005,0,0.0
2022-08-19 10:00:00-04:00,295.48333740234375,295.6300048828125,293.7166748046875,293.8333435058594,1466935,0,0.0
2022-08-19 10:15:00-04:00,293.8500061035156,295.9166259765625,293.7733459472656,294.8349914550781,1181861,0,0.0
2022-08-19 10:30:00-04:00,294.9200134277344,295.9666748046875,294.3000183105469,295.7133483886719,875526,0,0.0
2022-08-19 10:45:00-04:00,295.6066589355469,296.2466735839844,294.2826843261719,294.2826843261719,672047,0,0.0
2022-08-19 11:00:00-04:00,294.32666015625,294.6233215332031,293.4880065917969,293.63800048828125,1052046,0,0.0
2022-08-19 11:15:00-04:00,293.6000061035156,294.1333312988281,293.336669921875,293.6523742675781,586684,0,0.0
2022-08-19 11:30:00-04:00,293.6666564941406,293.9533386230469,292.5,293.63665771484375,770850,0,0.0
2022-08-19 11:45:00-04:00,293.6833190917969,295.6499938964844,293.6399841308594,294.5,777522,0,0.0
2022-08-19 12:00:00-04:00,294.48333740234375,294.6240539550781,293.4366760253906,294.5400085449219,509008,0,0.0
2022-08-19 12:15:00-04:00,294.5466613769531,294.9949645996094,294.0299987792969,294.1871643066406,386981,0,0.0
2022-08-19 12:30:00-04:00,294.1766662597656,295.0666809082031,293.85626220703125,294.9683532714844,478187,0,0.0
2022-08-19 12:45:00-04:00,294.92333984375,296.1999816894531,294.6199951171875,295.6333312988281,563401,0,0.0
2022-08-19 13:00:00-04:00,295.62060546875,296.0533142089844,295.0614013671875,295.1548156738281,346718,0,0.0
2022-08-19 13:15:00-04:00,295.2533264160156,295.6266784667969,294.5533142089844,294.5833435058594,295682,0,0.0
2022-08-19 13:30:00-04:00,294.6058349609375,294.6666564941406,293.7833251953125,294.413330078125,447024,0,0.0
2022-08-19 13:45:00-04:00,294.3766784667969,295.4966735839844,294.3333435058594,295.29833984375,337966,0,0.0
2022-08-19 14:00:00-04:00,295.2783508300781,295.9100036621094,294.9666748046875,295.2033386230469,394293,0,0.0
2022-08-19 14:15:00-04:00,295.2266540527344,296.30999755859375,295.11334228515625,295.8816833496094,344193,0,0.0
2022-08-19 14:30:00-04:00,295.9066467285156,296.9933166503906,295.7066650390625,296.5666809082031,590348,0,0.0
2022-08-19 14:45:00-04:00,296.586669921875,297.2266540527344,295.89666748046875,296.1166687011719,597256,0,0.0
2022-08-19 15:00:00-04:00,296.0733337402344,297.0966491699219,295.6739807128906,297.0027160644531,559028,0,0.0
2022-08-19 15:15:00-04:00,297.0522155761719,297.3399963378906,296.5503234863281,296.7866516113281,516372,0,0.0
2022-08-19 15:30:00-04:00,296.83380126953125,297.3666687011719,296.3999938964844,296.7783508300781,643754,0,0.0
2022-08-19 15:45:00-04:00,296.8116760253906,297.0,296.510009765625,296.6700134277344,1113289,0,0.0
2022-08-22 09:30:00-04:00,291.913330078125,292.3999938964844,288.4766540527344,288.8800048828125,2926044,0,0.0
2022-08-22 09:45:00-04:00,288.8833312988281,289.0,287.0,287.13665771484375,1505355,0,0.0
2022-08-22 10:00:00-04:00,287.1199951171875,288.489990234375,286.6999816894531,287.5,1144425,0,0.0
2022-08-22 10:15:00-04:00,287.4966735839844,288.2966613769531,286.2966613769531,287.8126525878906,1010255,0,0.0
2022-08-22 10:30:00-04:00,287.7466735839844,288.7900085449219,286.7433166503906,288.2099914550781,776839,0,0.0
2022-08-22 10:45:00-04:00,288.2166748046875,289.9011535644531,287.47332763671875,287.70599365234375,767880,0,0.0
2022-08-22 11:00:00-04:00,287.6233215332031,288.3333435058594,287.3033142089844,288.2049865722656,565090,0,0.0
2022-08-22 11:15:00-04:00,288.15966796875,288.85333251953125,288.1333312988281,288.2173767089844,473755,0,0.0
2022-08-22 11:30:00-04:00,288.2566833496094,289.3333435058594,287.73333740234375,288.86334228515625,638706,0,0.0
2022-08-22 11:45:00-04:00,288.8399963378906,289.6399841308594,288.5500183105469,289.3166809082031,567919,0,0.0
2022-08-22 12:00:00-04:00,289.26666259765625,289.9766540527344,288.85333251953125,289.0400085449219,558156,0,0.0
2022-08-22 12:15:00-04:00,289.1066589355469,290.4966735839844,289.02093505859375,289.72332763671875,513391,0,0.0
2022-08-22 12:30:00-04:00,289.7338562011719,290.3166809082031,289.3999938964844,289.7093811035156,349480,0,0.0
2022-08-22 12:45:00-04:00,289.7133483886719,290.663330078125,289.5033264160156,290.4316711425781,447285,0,0.0
2022-08-22 13:00:00-04:00,290.3699951171875,290.6000061035156,289.1000061035156,289.4664306640625,487987,0,0.0
2022-08-22 13:15:00-04:00,289.5133056640625,289.8999938964844,288.88665771484375,288.9049987792969,382357,0,0.0
2022-08-22 13:30:00-04:00,288.9200134277344,289.05999755859375,288.1666564941406,288.2474670410156,461625,0,0.0
2022-08-22 13:45:00-04:00,288.2166748046875,288.7583312988281,288.1533508300781,288.6066589355469,240348,0,0.0
2022-08-22 14:00:00-04:00,288.5899963378906,289.6050109863281,288.4916687011719,289.5666809082031,359953,0,0.0
2022-08-22 14:15:00-04:00,289.6000061035156,290.3333435058594,289.3466491699219,289.5040588378906,469978,0,0.0
2022-08-22 14:30:00-04:00,289.51666259765625,289.7217102050781,288.9933166503906,289.0666809082031,318366,0,0.0
2022-08-22 14:45:00-04:00,289.0843811035156,289.75,288.7900085449219,289.2183532714844,376816,0,0.0
2022-08-22 15:00:00-04:00,289.2733459472656,289.9166564941406,289.1000061035156,289.7166748046875,339754,0,0.0
2022-08-22 15:15:00-04:00,289.7433166503906,290.01666259765625,289.1666564941406,289.6498718261719,673270,0,0.0
2022-08-22 15:30:00-04:00,289.6600036621094,290.0050048828125,289.0566711425781,289.0633239746094,494318,0,0.0
2022-08-22 15:45:00-04:00,289.0633239746094,290.1300048828125,289.0633239746094,289.989990234375,874845,0,0.0
2022-08-23 09:30:00-04:00,291.4533386230469,292.2300109863281,287.92333984375,287.9590148925781,2252035,0,0.0
2022-08-23 09:45:00-04:00,287.989990234375,292.80999755859375,287.9766540527344,291.4066467285156,1648021,0,0.0
2022-08-23 10:00:00-04:00,291.36334228515625,295.2300109863281,289.9400329589844,294.60333251953125,1604693,0,0.0
2022-08-23 10:15:00-04:00,294.6199951171875,295.5816650390625,293.6666564941406,293.8975524902344,1136814,0,0.0
2022-08-23 10:30:00-04:00,293.8933410644531,296.4366149902344,293.4062194824219,295.77667236328125,1101085,0,0.0
2022-08-23 10:45:00-04:00,295.80999755859375,296.88665771484375,294.1666564941406,294.3683166503906,1153955,0,0.0
2022-08-23 11:00:00-04:00,294.3387145996094,295.2866516113281,293.1819763183594,295.1966857910156,993251,0,0.0
2022-08-23 11:15:00-04:00,295.1199951171875,295.6700134277344,294.1700134277344,294.2566833496094,632349,0,0.0
