Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-08-10 09:30:00-04:00,145.85000610351562,146.0500030517578,143.69000244140625,144.19500732421875,421774,0.0,0
2022-08-10 09:45:00-04:00,144.25,145.05999755859375,144.0500030517578,145.05999755859375,210714,0.0,0
2022-08-10 10:00:00-04:00,145.08999633789062,145.5500030517578,144.80999755859375,145.14010620117188,302308,0.0,0
2022-08-10 10:15:00-04:00,145.11000061035156,145.1699981689453,144.32000732421875,144.72999572753906,235228,0.0,0
2022-08-10 10:30:00-04:00,144.65499877929688,145.19000244140625,144.4149932861328,145.10000610351562,239187,0.0,0
2022-08-10 10:45:00-04:00,145.09060668945312,145.64999389648438,144.97000122070312,145.57000732421875,155671,0.0,0
2022-08-10 11:00:00-04:00,145.60000610351562,146.2899932861328,145.60000610351562,145.84500122070312,235061,0.0,0
2022-08-10 11:15:00-04:00,145.83999633789062,146.55990600585938,145.58999633789062,146.49000549316406,278190,0.0,0
2022-08-10 11:30:00-04:00,146.5,146.8000030517578,146.2100067138672,146.52499389648438,225185,0.0,0
2022-08-10 11:45:00-04:00,146.52569580078125,146.66000366210938,146.1999969482422,146.39999389648438,126998,0.0,0
2022-08-10 12:00:00-04:00,146.39999389648438,146.5800018310547,146.1300048828125,146.13999938964844,206146,0.0,0
2022-08-10 12:15:00-04:00,146.1300048828125,146.19000244140625,145.5399932861328,145.7100067138672,103647,0.0,0
2022-08-10 12:30:00-04:00,145.72999572753906,145.8656005859375,145.41000366210938,145.58999633789062,191286,0.0,0
2022-08-10 12:45:00-04:00,145.61000061035156,145.6699981689453,145.24000549316406,145.52499389648438,130979,0.0,0
2022-08-10 13:00:00-04:00,145.52499389648438,145.8800048828125,145.22999572753906,145.860107421875,109109,0.0,0
2022-08-10 13:15:00-04:00,145.8699951171875,145.9499969482422,145.58999633789062,145.6199951171875,101827,0.0,0
2022-08-10 13:30:00-04:00,145.61500549316406,145.9499969482422,145.47000122070312,145.9499969482422,109275,0.0,0
2022-08-10 13:45:00-04:00,145.97000122070312,146.47999572753906,145.9499969482422,146.2071990966797,134571,0.0,0
2022-08-10 14:00:00-04:00,146.22000122070312,146.30999755859375,145.83999633789062,145.85000610351562,102075,0.0,0
2022-08-10 14:15:00-04:00,145.85499572753906,145.91000366210938,145.7100067138672,145.77999877929688,91994,0.0,0
2022-08-10 14:30:00-04:00,145.75999450683594,146.08999633789062,145.52000427246094,145.9499969482422,95256,0.0,0
2022-08-10 14:45:00-04:00,145.97999572753906,146.0,145.5500030517578,145.58999633789062,92815,0.0,0
2022-08-10 15:00:00-04:00,145.55999755859375,145.8800048828125,145.4550018310547,145.8800048828125,150847,0.0,0
2022-08-10 15:15:00-04:00,145.88999938964844,146.38999938964844,145.75999450683594,146.27000427246094,164354,0.0,0
2022-08-10 15:30:00-04:00,146.26499938964844,146.6999969482422,146.0500030517578,146.6649932861328,279295,0.0,0
2022-08-10 15:45:00-04:00,146.66000366210938,147.17999267578125,146.52999877929688,146.99000549316406,778387,0.0,0
2022-08-11 09:30:00-04:00,148.30999755859375,150.25999450683594,148.00010681152344,150.13999938964844,421607,0.0,0
2022-08-11 09:45:00-04:00,150.1300048828125,150.4600067138672,149.6708984375,150.14500427246094,236509,0.0,0
2022-08-11 10:00:00-04:00,150.16000366210938,151.08999633789062,150.1300048828125,151.0,259035,0.0,0
2022-08-11 10:15:00-04:00,150.97999572753906,151.63999938964844,150.85499572753906,151.07000732421875,244365,0.0,0
2022-08-11 10:30:00-04:00,151.08999633789062,151.52000427246094,150.72000122070312,150.8699951171875,748441,0.0,0
2022-08-11 10:45:00-04:00,150.86000061035156,151.07989501953125,150.6699981689453,150.98500061035156,210347,0.0,0
2022-08-11 11:00:00-04:00,150.99000549316406,151.07000732421875,149.5500030517578,149.7471923828125,278091,0.0,0
2022-08-11 11:15:00-04:00,149.7550048828125,149.94000244140625,149.10000610351562,149.55999755859375,149495,0.0,0
2022-08-11 11:30:00-04:00,149.57000732421875,149.8800048828125,149.2899932861328,149.64500427246094,222483,0.0,0
2022-08-11 11:45:00-04:00,149.63999938964844,149.63999938964844,148.49000549316406,148.58009338378906,175642,0.0,0
2022-08-11 12:00:00-04:00,148.61000061035156,149.27000427246094,148.55999755859375,148.83999633789062,100444,0.0,0
2022-08-11 12:15:00-04:00,148.83999633789062,149.10000610351562,148.5500030517578,149.09500122070312,84705,0.0,0
2022-08-11 12:30:00-04:00,149.08999633789062,149.4499969482422,149.07000732421875,149.07000732421875,77812,0.0,0
2022-08-11 12:45:00-04:00,149.0850067138672,149.55999755859375,148.96470642089844,149.49000549316406,69838,0.0,0
2022-08-11 13:00:00-04:00,149.5500030517578,149.63999938964844,149.00999450683594,149.2050018310547,68142,0.0,0
2022-08-11 13:15:00-04:00,149.22999572753906,149.6699981689453,149.17999267578125,149.27000427246094,74605,0.0,0
2022-08-11 13:30:00-04:00,149.25729370117188,149.44000244140625,148.82000732421875,149.36500549316406,88211,0.0,0
2022-08-11 13:45:00-04:00,149.36000061035156,149.5800018310547,149.10000610351562,149.22999572753906,104668,0.0,0
2022-08-11 14:00:00-04:00,149.2100067138672,149.2100067138672,148.52999877929688,148.6199951171875,101137,0.0,0
2022-08-11 14:15:00-04:00,148.6300048828125,148.88999938964844,148.50999450683594,148.80999755859375,72878,0.0,0
2022-08-11 14:30:00-04:00,148.8000030517578,148.83999633789062,148.22999572753906,148.3699951171875,100755,0.0,0
2022-08-11 14:45:00-04:00,148.39999389648438,148.4499969482422,147.77999877929688,148.02000427246094,98346,0.0,0
2022-08-11 15:00:00-04:00,148.02499389648438,148.02999877929688,147.27000427246094,147.38999938964844,135892,0.0,0
2022-08-11 15:15:00-04:00,147.38999938964844,147.8000030517578,147.27999877929688,147.8000030517578,131752,0.0,0
2022-08-11 15:30:00-04:00,147.8000030517578,147.85000610351562,147.27499389648438,147.3000030517578,233120,0.0,0
2022-08-11 15:45:00-04:00,147.2899932861328,148.05999755859375,147.02000427246094,147.8300018310547,657817,0.0,0
2022-08-12 09:30:00-04:00,148.0,149.3350067138672,147.17999267578125,149.31939697265625,324319,0.0,0
2022-08-12 09:45:00-04:00,149.3300018310547,149.63999938964844,148.8699951171875,149.35000610351562,313596,0.0,0
2022-08-12 10:00:00-04:00,149.30999755859375,149.88999938964844,148.66009521484375,149.61000061035156,191379,0.0,0
2022-08-12 10:15:00-04:00,149.61000061035156,150.24000549316406,149.5500030517578,149.63999938964844,158238,0.0,0
2022-08-12 10:30:00-04:00,149.6300048828125,149.80999755859375,148.86000061035156,149.11000061035156,95390,0.0,0
2022-08-12 10:45:00-04:00,149.10499572753906,149.69000244140625,149.00999450683594,149.55499267578125,87329,0.0,0
2022-08-12 11:00:00-04:00,149.44500732421875,149.83999633789062,149.2947998046875,149.63999938964844,88112,0.0,0
2022-08-12 11:15:00-04:00,149.6300048828125,149.8300018310547,149.53500366210938,149.69970703125,91036,0.0,0
2022-08-12 11:30:00-04:00,149.75,149.88999938964844,149.61000061035156,149.61000061035156,75167,0.0,0
2022-08-12 11:45:00-04:00,149.6199951171875,149.77999877929688,149.35000610351562,149.4199981689453,83760,0.0,0
2022-08-12 12:00:00-04:00,149.42999267578125,149.77000427246094,149.33999633789062,149.63999938964844,81907,0.0,0
2022-08-12 12:15:00-04:00,149.61000061035156,150.05999755859375,149.5800018310547,150.00999450683594,140519,0.0,0
2022-08-12 12:30:00-04:00,150.02000427246094,150.02999877929688,149.4600067138672,149.83999633789062,93809,0.0,0
2022-08-12 12:45:00-04:00,149.83999633789062,149.875,149.4499969482422,149.58999633789062,91024,0.0,0
2022-08-12 13:00:00-04:00,149.57000732421875,150.04139709472656,149.5,150.02000427246094,78300,0.0,0
2022-08-12 13:15:00-04:00,150.0211944580078,150.27999877929688,149.97000122070312,150.1519012451172,140393,0.0,0
2022-08-12 13:30:00-04:00,150.17999267578125,150.2899932861328,150.06820678710938,150.2899932861328,75438,0.0,0
2022-08-12 13:45:00-04:00,150.27000427246094,150.37539672851562,150.1300048828125,150.25,95151,0.0,0
2022-08-12 14:00:00-04:00,150.2949981689453,150.37840270996094,150.22999572753906,150.36000061035156,72439,0.0,0
2022-08-12 14:15:00-04:00,150.35000610351562,150.38999938964844,150.2100067138672,150.2899932861328,75687,0.0,0
2022-08-12 14:30:00-04:00,150.2899932861328,150.89999389648438,150.27999877929688,150.8553924560547,141083,0.0,0
2022-08-12 14:45:00-04:00,150.88499450683594,151.1750030517578,150.66000366210938,150.7899932861328,181177,0.0,0
2022-08-12 15:00:00-04:00,150.7100067138672,151.08999633789062,150.55999755859375,150.94000244140625,137860,0.0,0
2022-08-12 15:15:00-04:00,150.9384002685547,151.36000061035156,150.8800048828125,151.29209899902344,150749,0.0,0
2022-08-12 15:30:00-04:00,151.3000030517578,151.47000122070312,151.24000549316406,151.39999389648438,212443,0.0,0
2022-08-12 15:45:00-04:00,151.38999938964844,151.38999938964844,150.9499969482422,151.2899932861328,530662,0.0,0
2022-08-15 09:30:00-04:00,150.32000732421875,150.74000549316406,148.63909912109375,148.63909912109375,487836,0.0,0
2022-08-15 09:45:00-04:00,148.69500732421875,150.2100067138672,148.39999389648438,150.00999450683594,265894,0.0,0
2022-08-15 10:00:00-04:00,149.91000366210938,149.99000549316406,148.9600067138672,149.16000366210938,140164,0.0,0
2022-08-15 10:15:00-04:00,149.14999389648438,149.2698974609375,148.39999389648438,148.88999938964844,191256,0.0,0
2022-08-15 10:30:00-04:00,148.83999633789062,149.63589477539062,148.83999633789062,149.38999938964844,104089,0.0,0
2022-08-15 10:45:00-04:00,149.3800048828125,149.47999572753906,148.8000030517578,149.1999969482422,97265,0.0,0
2022-08-15 11:00:00-04:00,149.17999267578125,149.47999572753906,148.78070068359375,148.94500732421875,77837,0.0,0
2022-08-15 11:15:00-04:00,148.91000366210938,149.5500030517578,148.8800048828125,149.38999938964844,73962,0.0,0
2022-08-15 11:30:00-04:00,149.41000366210938,150.22000122070312,149.41000366210938,150.18499755859375,90210,0.0,0
2022-08-15 11:45:00-04:00,150.19500732421875,150.4499969482422,150.11000061035156,150.39999389648438,79198,0.0,0
2022-08-15 12:00:00-04:00,150.39500427246094,150.4499969482422,150.22999572753906,150.3350067138672,91732,0.0,0
2022-08-15 12:15:00-04:00,150.33999633789062,150.4199981689453,150.11000061035156,150.3300018310547,124058,0.0,0
2022-08-15 12:30:00-04:00,150.2899932861328,150.4600067138672,150.22000122070312,150.42840576171875,112367,0.0,0
2022-08-15 12:45:00-04:00,150.39999389648438,150.8199005126953,150.36000061035156,150.8000030517578,77265,0.0,0
2022-08-15 13:00:00-04:00,150.82000732421875,151.0500030517578,150.63999938964844,150.91990661621094,96083,0.0,0
2022-08-15 13:15:00-04:00,150.8800048828125,151.02000427246094,150.80979919433594,150.8699951171875,51838,0.0,0
2022-08-15 13:30:00-04:00,150.8800048828125,150.94000244140625,150.47999572753906,150.5399932861328,51566,0.0,0
2022-08-15 13:45:00-04:00,150.52000427246094,150.69000244140625,150.5,150.6649932861328,61165,0.0,0
2022-08-15 14:00:00-04:00,150.6199951171875,150.74000549316406,150.38999938964844,150.4600067138672,50439,0.0,0
2022-08-15 14:15:00-04:00,150.49000549316406,150.6699981689453,150.4499969482422,150.61000061035156,91306,0.0,0
2022-08-15 14:30:00-04:00,150.63999938964844,151.23500061035156,150.63999938964844,151.1999969482422,80902,0.0,0
2022-08-15 14:45:00-04:00,151.20460510253906,151.72000122070312,151.1199951171875,151.6999969482422,141206,0.0,0
2022-08-15 15:00:00-04:00,151.67999267578125,152.44000244140625,151.6699981689453,152.3699951171875,259512,0.0,0
2022-08-15 15:15:00-04:00,152.3513946533203,152.6999969482422,152.3000030517578,152.3699951171875,221200,0.0,0
2022-08-15 15:30:00-04:00,152.36000061035156,152.47999572753906,152.1300048828125,152.44000244140625,196885,0.0,0
2022-08-15 15:45:00-04:00,152.4199981689453,152.65289306640625,151.9553985595703,152.1300048828125,543099,0.0,0
2022-08-16 09:30:00-04:00,151.4499969482422,151.63870239257812,150.02999877929688,150.0876007080078,375478,0.0,0
2022-08-16 09:45:00-04:00,150.05999755859375,150.6300048828125,149.7899932861328,150.60000610351562,317660,0.0,0
2022-08-16 10:00:00-04:00,150.58999633789062,150.80999755859375,149.94500732421875,150.5800018310547,147781,0.0,0
2022-08-16 10:15:00-04:00,150.6199951171875,150.66000366210938,149.68499755859375,149.80999755859375,250619,0.0,0
2022-08-16 10:30:00-04:00,149.7899932861328,149.7899932861328,148.85000610351562,149.6999969482422,239077,0.0,0
2022-08-16 10:45:00-04:00,149.7100067138672,149.92999267578125,149.0800018310547,149.24000549316406,194797,0.0,0
2022-08-16 11:00:00-04:00,149.17999267578125,152.49000549316406,149.11000061035156,150.0500030517578,208214,0.0,0
2022-08-16 11:15:00-04:00,150.07000732421875,150.50999450683594,149.94000244140625,150.27999877929688,118081,0.0,0
2022-08-16 11:30:00-04:00,150.273193359375,150.5800018310547,150.13999938964844,150.34030151367188,86224,0.0,0
2022-08-16 11:45:00-04:00,150.33999633789062,150.8699951171875,150.17999267578125,150.72999572753906,162764,0.0,0
2022-08-16 12:00:00-04:00,150.72000122070312,150.89999389648438,150.38999938964844,150.89500427246094,147826,0.0,0
2022-08-16 12:15:00-04:00,150.8800048828125,151.1699981689453,150.55999755859375,150.62759399414062,116250,0.0,0
2022-08-16 12:30:00-04:00,150.6199951171875,150.86500549316406,150.42999267578125,150.52000427246094,111649,0.0,0
2022-08-16 12:45:00-04:00,150.53500366210938,150.8300018310547,150.3699951171875,150.69000244140625,109291,0.0,0
2022-08-16 13:00:00-04:00,150.6999969482422,151.08999633789062,150.64999389648438,150.80999755859375,143022,0.0,0
2022-08-16 13:15:00-04:00,150.8199005126953,151.07000732421875,150.76499938964844,150.94500732421875,83432,0.0,0
2022-08-16 13:30:00-04:00,150.9600067138672,151.52999877929688,150.92779541015625,151.50999450683594,147552,0.0,0
2022-08-16 13:45:00-04:00,151.52499389648438,151.5500030517578,151.21099853515625,151.27999877929688,82389,0.0,0
2022-08-16 14:00:00-04:00,151.2899932861328,151.90499877929688,151.24000549316406,151.75,96513,0.0,0
2022-08-16 14:15:00-04:00,151.74000549316406,151.85000610351562,151.3000030517578,151.39999389648438,76177,0.0,0
2022-08-16 14:30:00-04:00,151.38999938964844,151.38999938964844,150.36000061035156,150.5,141950,0.0,0
2022-08-16 14:45:00-04:00,150.47000122070312,150.49000549316406,149.88999938964844,150.1300048828125,231098,0.0,0
2022-08-16 15:00:00-04:00,150.1199951171875,150.19000244140625,149.6199951171875,149.73399353027344,146450,0.0,0
2022-08-16 15:15:00-04:00,149.6999969482422,150.21499633789062,149.60000610351562,150.14999389648438,138763,0.0,0
2022-08-16 15:30:00-04:00,150.15499877929688,150.41099548339844,150.0399932861328,150.1300048828125,190953,0.0,0
2022-08-16 15:45:00-04:00,150.1300048828125,150.5500030517578,149.8000030517578,150.0399932861328,556549,0.0,0
2022-08-17 09:30:00-04:00,148.22999572753906,148.5500030517578,147.66009521484375,147.97000122070312,374068,0.0,0
2022-08-17 09:45:00-04:00,148.0,148.17999267578125,147.54730224609375,148.09620666503906,153397,0.0,0
2022-08-17 10:00:00-04:00,148.1199951171875,148.4300994873047,147.0399932861328,147.13999938964844,156134,0.0,0
