time,open,high,low,close,"volume"
2020-10-05 04:15:00,73.101,73.101,73.098,73.098,4000.0
2020-10-05 06:00:00,73.35,73.35,73.35,73.35,2720.0
2020-10-05 07:15:00,73.3,73.3,73.3,73.3,7460.0
2020-10-05 07:30:00,73.275,73.275,73.275,73.275,8380.0
2020-10-05 08:15:00,73.02,73.02,73.02,73.02,16160.0
2020-10-05 08:30:00,73.094,73.094,73.094,73.094,6640.0
2020-10-05 09:15:00,73.1745,73.181585,73.125,73.125,13600.0
2020-10-05 09:30:00,73.175,73.175,73.175,73.175,9660.0
2020-10-05 09:45:00,73.1325,73.626,73.0045,73.3675,2364400.0
2020-10-05 10:00:00,73.3805,73.4515,73.176,73.2425,896020.0
2020-10-05 10:15:00,73.3165,73.372,73.22125,73.361,1056980.0
2020-10-05 10:30:00,73.36625,73.6075,73.282,73.6075,630180.0
2020-10-05 10:45:00,73.65525,74.002,73.65,73.9665,1082720.0
2020-10-05 11:00:00,73.99675,74.008265,73.70625,73.735,514060.0
2020-10-05 11:15:00,73.734,73.9355,73.7105,73.84875,545240.0
2020-10-05 11:30:00,73.8295,74.1875,73.8295,74.128,993720.0
2020-10-05 11:45:00,74.10775,74.10775,73.825,73.888,532500.0
2020-10-05 12:00:00,73.888,73.981835,73.817075,73.9713,383340.0
2020-10-05 12:15:00,73.96425,73.988,73.848,73.9495,266420.0
2020-10-05 12:30:00,73.92625,74.05,73.893,73.9565,308900.0
2020-10-05 12:45:00,73.9575,73.99,73.6635,73.737,504560.0
2020-10-05 13:00:00,73.7885,73.844,73.6505,73.784,355760.0
2020-10-05 13:15:00,73.788,73.8065,73.6905,73.746,351580.0
2020-10-05 13:30:00,73.7545,73.7755,73.543,73.603,335300.0
2020-10-05 13:45:00,73.6165,73.643,73.5,73.54175,331960.0
2020-10-05 14:00:00,73.577,73.5775,73.461,73.51525,381120.0
2020-10-05 14:15:00,73.5065,73.56225,73.351,73.4825,609960.0
2020-10-05 14:30:00,73.5005,73.52,73.3515,73.3945,261620.0
2020-10-05 14:45:00,73.4095,73.536,73.4095,73.49,415420.0
2020-10-05 15:00:00,73.5055,73.809,73.499,73.76743,359100.0
2020-10-05 15:15:00,73.804,73.965,73.68475,73.9475,547540.0
2020-10-05 15:30:00,73.9455,74.047,73.866,73.9995,570260.0
2020-10-05 15:45:00,74.010165,74.12825,73.946,74.01475,857020.0
2020-10-05 16:00:00,73.9875,74.235,73.899,74.119,2057160.0
2020-10-05 16:15:00,74.1415,74.1415,74.05,74.134085,1063440.0
2020-10-05 19:15:00,73.85,73.85,73.85,73.85,5060.0
2020-10-06 07:15:00,73.55,73.55,73.55,73.55,4740.0
2020-10-06 08:15:00,73.55,73.55,73.55,73.55,10020.0
2020-10-06 08:45:00,73.639,73.645,73.639,73.645,28620.0
2020-10-06 09:00:00,73.57,73.57,73.57,73.57,10600.0
2020-10-06 09:15:00,73.645,73.645,73.645,73.645,4960.0
2020-10-06 09:30:00,73.68,73.7745,73.595,73.7745,80560.0
2020-10-06 09:45:00,73.775,74.031,73.627,73.6365,1998200.0
2020-10-06 10:00:00,73.608,73.77925,73.475,73.77925,1094320.0
2020-10-06 10:15:00,73.6915,73.978,73.673315,73.8455,720160.0
2020-10-06 10:30:00,73.803505,73.9045,73.7145,73.831,647340.0
2020-10-06 10:45:00,73.791,73.9255,73.5,73.58425,629240.0
2020-10-06 11:00:00,73.6685,73.818,73.451005,73.5515,538520.0
2020-10-06 11:15:00,73.5875,73.747,73.3425,73.4475,392140.0
2020-10-06 11:30:00,73.4995,73.5105,73.05,73.2,883000.0
2020-10-06 11:45:00,73.22375,73.22375,73.0115,73.1775,847700.0
2020-10-06 12:00:00,73.165,73.1745,72.8045,72.9435,941920.0
2020-10-06 12:15:00,73.0265,73.2415,72.963,73.2415,620040.0
2020-10-06 12:30:00,73.2525,73.335,73.119755,73.295,305460.0
2020-10-06 12:45:00,73.2595,73.365635,73.1415,73.33975,336240.0
2020-10-06 13:00:00,73.32,73.5245,73.32,73.38525,361740.0
2020-10-06 13:15:00,73.37466,73.55725,73.37466,73.4955,265860.0
2020-10-06 13:30:00,73.494,73.622,73.46585,73.62,453600.0
2020-10-06 13:45:00,73.5855,73.793,73.4927,73.742,401660.0
2020-10-06 14:00:00,73.741,73.8115,73.609,73.7655,390800.0
2020-10-06 14:15:00,73.814,73.929,73.7395,73.82722,413240.0
2020-10-06 14:30:00,73.8465,73.929,73.729785,73.8595,398240.0
2020-10-06 14:45:00,73.864,74.155,73.864,74.131,533480.0
2020-10-06 15:00:00,74.086,74.226,72.6855,73.063,1845840.0
2020-10-06 15:15:00,72.992,73.04,72.502,72.9265,1248620.0
2020-10-06 15:30:00,72.821,72.9845,72.548315,72.8775,1088680.0
2020-10-06 15:45:00,72.84025,72.9995,72.5505,72.6135,1137380.0
2020-10-06 16:00:00,72.612,72.7255,72.2505,72.481,3509440.0
2020-10-06 16:15:00,72.551,72.614,72.5485,72.558255,597140.0
2020-10-06 16:30:00,72.551,72.551,72.2,72.2,40020.0
2020-10-06 16:45:00,72.425,72.66,72.425,72.66,18740.0
2020-10-06 17:00:00,72.0,72.0,72.0,72.0,6360.0
2020-10-06 19:30:00,72.1,72.1,72.1,72.1,6240.0
2020-10-07 06:30:00,72.6505,72.6505,72.6505,72.6505,2000.0
2020-10-07 06:45:00,72.621,72.621,72.621,72.621,2000.0
2020-10-07 09:00:00,72.942505,73.05,72.942505,73.05,9440.0
2020-10-07 09:15:00,72.95,72.95,72.95,72.95,8700.0
2020-10-07 09:30:00,73.175,73.175,73.0,73.0,10940.0
2020-10-07 09:45:00,72.9655,73.4485,72.945,72.949,2636060.0
2020-10-07 10:00:00,73.0,73.067,72.2755,72.2865,2261660.0
2020-10-07 10:15:00,72.29325,72.3295,71.686,71.713,2914360.0
2020-10-07 10:30:00,71.75,71.992,71.6615,71.8595,1852600.0
2020-10-07 10:45:00,71.8415,72.029,71.733,71.8785,1299920.0
2020-10-07 11:00:00,71.9095,72.1985,71.89275,72.0765,1156640.0
2020-10-07 11:15:00,72.12,72.374,72.05925,72.196,1145580.0
2020-10-07 11:30:00,72.211,72.211,71.9005,72.022,931160.0
2020-10-07 11:45:00,72.09,72.175,72.05,72.134,988840.0
2020-10-07 12:00:00,72.145,72.30675,72.118,72.238,1127220.0
